Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
605728,2011,1,0.7125,0.047861842,0.575,0.042361111,0.751976744,0.102863105,0.781428571,0.089960248,0.8555,0.076998051,1,0,1,0,0.557377049,0.250819672,0.813559322,0.152976967
506313,2011,1,0.6375,0.055756579,0.5,0.069444444,0.810232558,0.087934063,0.752142857,0.109017081,0.666666667,0.128554802,0.875,0.125,0.625,0.267857143,0.639344262,0.23442623,0.771186441,0.177966102
361406,2011,1,,,,,,,,,,,,,,,,,,
591306,2011,1,,,,,,,,,,,,,,,,,,
642065,2011,1,,,,,,,,,,,,,,,,,,
341719,2011,1,,,,,,,,,,,,,,,,,,
903106,2011,1,0.6625,0.041282895,0.575,0.042361111,0.779767442,0.074905828,0.667142857,0.122742443,0.694666667,0.103276158,0.5,0.285714286,1,0,0.557377049,0.250819672,0.779661017,0.173258004
941099,2011,1,0.7125,0.028125,0.575,0.042361111,0.849767442,0.045927004,0.752857143,0.079812008,0.7675,0.08778178,0.625,0.267857143,0.625,0.267857143,0.704918033,0.21147541,0.703389831,0.210415761
574211,2011,1,0.85,0.044444444,0.85,0.05,0.696666667,0.08045,0.638285714,0.094602857,0.655333333,0.111674023,0.75,0.25,1,0,0.482758621,0.25862069,0.795454545,0.166490486
290493,2011,1,0.6875,0.025493421,0.625,0.03125,0.83744186,0.07530632,0.728857143,0.091540704,0.789833333,0.075123701,0.875,0.125,1,0,0.68852459,0.218032787,0.813559322,0.152976967
110287,2011,1,0.7875,0.028125,0.725,0.034027778,0.717325581,0.088102175,0.681142857,0.092160994,0.6895,0.101547203,1,0,1,0,0.655737705,0.229508197,0.796610169,0.163407214
976112,2011,1,0.7375,0.062335526,0.675,0.084027778,0.805930233,0.082812654,0.771428571,0.095568944,0.766666667,0.099476836,0.375,0.267857143,1,0,0.491803279,0.254098361,0.728813559,0.199333623
960111,2011,1,0.7,0.056578947,0.675,0.05625,0.611627907,0.110274966,0.637142857,0.119185921,0.477,0.148770508,0.625,0.267857143,1,0,0.655737705,0.229508197,0.669491525,0.223163842
407752,2011,1,0.75,0.065789474,0.675,0.05625,0.786860465,0.083845321,0.766285714,0.117600497,0.8555,0.069503136,1,0,0.875,0.125,0.639344262,0.23442623,0.796610169,0.163407214
317823,2011,1,0.625,0.082236842,0.5,0.097222222,0.673837209,0.141729808,0.704428571,0.150343872,0.693833333,0.122342684,1,0,1,0,0.524590164,0.253551913,0.754237288,0.186947704
541704,2011,1,0.725,0.058552632,0.6,0.072222222,0.682209302,0.11270212,0.657428571,0.119532422,0.605,0.145591525,0.375,0.267857143,0.875,0.125,0.540983607,0.252459016,0.779661017,0.173258004
879867,2011,1,0.6125,0.088651316,0.475,0.075694444,0.747790698,0.11018212,0.785714286,0.093903106,0.638833333,0.140949463,0.75,0.214285714,0.875,0.125,0.590163934,0.245901639,0.762711864,0.182529335
255911,2011,1,,,,,,,,,,,,,,,,,,
801501,2011,1,0.575,0.053289474,0.5,0.083333333,0.631744186,0.113125157,0.552,0.122706087,0.6385,0.111063814,0.625,0.267857143,0.5,0.285714286,0.491803279,0.254098361,0.677966102,0.220194118
195286,2011,1,0.7875,0.034703947,0.725,0.047916667,0.880232558,0.054639945,0.776285714,0.086461366,0.828166667,0.073516921,0.75,0.214285714,1,0,0.721311475,0.204371585,0.847457627,0.130378096
470193,2011,1,0.7,0.043421053,0.675,0.042361111,0.845348837,0.059439289,0.718857143,0.089674037,0.773,0.081011186,0.875,0.125,0.875,0.125,0.475409836,0.253551913,0.576271186,0.246269738
137106,2011,1,0.7,0.05,0.65,0.072222222,0.83744186,0.070103967,0.804857143,0.076025342,0.816333333,0.092515141,0.75,0.214285714,0.75,0.214285714,0.68852459,0.218032787,0.720338983,0.203172534
710860,2011,1,,,,,,,,,,,,,,,,,,
786818,2011,1,,,,,,,,,,,,,,,,,,
783589,2011,1,,,,,,,,,,,,,,,,,,
710460,2011,1,0.6375,0.082072368,0.575,0.097916667,0.741162791,0.069240985,0.748,0.075871304,0.734,0.086129492,0.125,0.125,0.5,0.285714286,0.442622951,0.250819672,0.627118644,0.23583949
817019,2011,1,,,,,,,,,,,,,,,,,,
480314,2011,1,,,,,,,,,,,,,,,,,,
900106,2011,1,0.7,0.069736842,0.575,0.125694444,0.701046512,0.121004774,0.680571429,0.124414161,0.694166667,0.129706073,0.875,0.125,0.875,0.125,0.573770492,0.24863388,0.779661017,0.173258004
552614,2011,1,0.325,0.053289474,0.25,0.041666667,0.541976744,0.113296047,0.566,0.101804058,0.3605,0.118276017,0.375,0.267857143,0.25,0.214285714,0.37704918,0.238797814,0.652542373,0.228668695
733507,2011,1,0.5875,0.034703947,0.5,0.027777778,0.693837209,0.092670985,0.651857143,0.118076211,0.549666667,0.154294802,0.375,0.267857143,1,0,0.409836066,0.245901639,0.652542373,0.228668695
232031,2011,1,0.6,0.042105263,0.45,0.052777778,0.701395349,0.113059207,0.728428571,0.120578654,0.716666667,0.116558192,0.75,0.214285714,1,0,0.573770492,0.24863388,0.771186441,0.177966102
621241,2011,1,0.7375,0.049177632,0.725,0.047916667,0.693488372,0.095408865,0.633142857,0.120282733,0.588833333,0.130040989,0.75,0.214285714,0.875,0.125,0.655737705,0.229508197,0.703389831,0.210415761
481349,2011,1,0.575,0.066447368,0.525,0.061805556,0.751976744,0.102863105,0.647714286,0.128948323,0.710833333,0.107851836,0.375,0.267857143,0.5,0.285714286,0.409836066,0.245901639,0.728813559,0.199333623
173981,2011,1,0.6875,0.058388158,0.575,0.125694444,0.600697674,0.097015978,0.6,0.108895652,0.655166667,0.098591497,0.75,0.214285714,0.875,0.125,0.672131148,0.224043716,0.813559322,0.152976967
193157,2011,1,,,,,,,,,,,,,,,,,,
401138,2011,1,0.8625,0.029440789,0.825,0.028472222,0.841511628,0.054302394,0.800428571,0.075540393,0.644666667,0.150510056,0.75,0.214285714,1,0,0.557377049,0.250819672,0.762711864,0.182529335
289316,2011,1,0.5125,0.042598684,0.4,0.030555556,0.716744186,0.106565746,0.69,0.120869565,0.666333333,0.106182938,0.625,0.267857143,0.75,0.214285714,0.426229508,0.24863388,0.610169492,0.239895698
509756,2011,1,,,,,,,,,,,,,,,,,,
562043,2011,1,,,,,,,,,,,,,,,,,,
697027,2011,1,0.925,0.020394737,0.9,0.030555556,0.834418605,0.051349658,0.728714286,0.088402671,0.672666667,0.118989379,0.5,0.285714286,1,0,0.754098361,0.18852459,0.779661017,0.173258004
785386,2011,1,0.777777778,0.035947712,0.722222222,0.038194444,0.722857143,0.098239098,0.661269841,0.099224168,0.709814815,0.138945248,0.875,0.125,0.625,0.267857143,0.442622951,0.250819672,0.723214286,0.201978764
102101,2011,1,0.805555556,0.040849673,0.777777778,0.038194444,0.693246753,0.093266951,0.660952381,0.127857143,0.697592593,0.093958246,0.857142857,0.142857143,0.714285714,0.238095238,0.603773585,0.24383164,0.826923077,0.144510829
741379,2011,1,0.4,0.075,0.325,0.05625,0.549186047,0.102226389,0.542428571,0.120418654,0.443166667,0.097306751,0.375,0.267857143,0.875,0.125,0.262295082,0.196721311,0.610169492,0.239895698
910793,2011,1,,,,,,,,,,,,,,,,,,
718865,2011,1,0.7125,0.054440789,0.65,0.086111111,0.686162791,0.080014514,0.614142857,0.096210124,0.577166667,0.124515565,0.875,0.125,0.875,0.125,0.606557377,0.242622951,0.813559322,0.152976967
433759,2011,1,0.625,0.0625,0.525,0.117361111,0.624069767,0.08389736,0.599571429,0.144230248,0.660833333,0.141739972,0.375,0.267857143,0.875,0.125,0.442622951,0.250819672,0.796610169,0.163407214
738404,2011,1,0.9,0.015789474,0.9,0.016666667,0.849186047,0.059344036,0.790857143,0.090894907,0.839,0.069914237,0.625,0.267857143,1,0,0.68852459,0.218032787,0.881355932,0.105461394
762422,2011,1,0.7,0.043421053,0.675,0.042361111,0.635813953,0.093815212,0.614285714,0.105790062,0.605166667,0.111828785,0.125,0.125,0.875,0.125,0.639344262,0.23442623,0.805084746,0.158264523
434086,2011,1,,,,,,,,,,,,,,,,,,
202500,2011,1,,,,,,,,,,,,,,,,,,
153857,2011,1,0.75,0.039473684,0.65,0.044444444,0.689651163,0.089092818,0.609285714,0.103719772,0.6495,0.115337034,0.875,0.125,0.875,0.125,0.508196721,0.254098361,0.788135593,0.168405041
418748,2012,1,0.5875,0.02515625,0.5,0.0375,0.793333333,0.045437037,0.722857143,0.03282449,0.68,0.047155556,0.875,0.109375,0.625,0.234375,0.695411706,0.026546413,0.67978022,0.056798342
792281,2012,1,0.5625,0.07890625,0.475,0.068125,0.746666667,0.039723457,0.7,0.051142857,0.753333333,0.030711111,0.5,0.25,0.75,0.1875,0.557093254,0.017366561,0.702490842,0.04675336
424569,2012,1,0.6375,0.03890625,0.6,0.04,0.787555556,0.02335921,0.748571429,0.02804898,0.74,0.042844444,0.5,0.25,0.875,0.109375,0.487177579,0.023059442,0.681221001,0.032172093
918500,2012,1,0.8125,0.02890625,0.775,0.030625,0.855555556,0.017802469,0.78,0.021232653,0.79,0.021122222,1,0,0.5625,0.21484375,0.610763889,0.027318021,0.758180708,0.034834471
980788,2012,1,0.6625,0.02203125,0.575,0.038125,0.805777778,0.018038716,0.717142857,0.032726531,0.69,0.057122222,0.75,0.1875,0.875,0.109375,0.511458333,0.062194564,0.741452991,0.036188801
961853,2012,1,0.6,0.043125,0.55,0.06,0.751555556,0.031768691,0.714285714,0.031836735,0.716666667,0.025611111,1,0,0.875,0.109375,0.585887897,0.023659626,0.710976801,0.029489357
521343,2012,1,0.625,0.0375,0.55,0.0475,0.785333333,0.030854519,0.751428571,0.037232653,0.643333333,0.1009,1,0,0.625,0.234375,0.458606151,0.06655186,0.693431013,0.065763677
895921,2012,1,0.5125,0.03890625,0.425,0.050625,0.776,0.027366716,0.774285714,0.03762449,0.753333333,0.034044444,0.375,0.234375,0.75,0.1875,0.379365079,0.030682792,0.788339438,0.014106715
276840,2012,1,0.3125,0.02265625,0.175,0.025625,0.642666667,0.027623506,0.625714286,0.01917551,0.6,0.024888889,0.25,0.1875,0.125,0.109375,0.312797619,0.046979787,0.500830281,0.050228116
465735,2012,1,0.5875,0.05015625,0.55,0.06,0.804444444,0.028819753,0.725714286,0.048032653,0.723333333,0.021344444,0.5,0.25,0.75,0.1875,0.601041667,0.014651161,0.697948718,0.037997092
195506,2012,1,0.65,0.036875,0.625,0.053125,0.784888889,0.033837827,0.711428571,0.053787755,0.713333333,0.048488889,0.875,0.109375,0.8125,0.12109375,0.668526786,0.038846499,0.762466422,0.058992393
997377,2012,1,0.775,0.055625,0.725,0.043125,0.842666667,0.033332148,0.777142857,0.040946939,0.706666667,0.085733333,0.125,0.109375,1,0,0.799107143,0.033372927,0.77985348,0.046959567
581165,2012,1,0.6875,0.06015625,0.625,0.065625,0.891111111,0.014464198,0.828571429,0.025795918,0.773333333,0.039288889,1,0,0.9375,0.02734375,0.573536706,0.024637001,0.676923077,0.018282095
999229,2012,1,0.525,0.09625,0.475,0.080625,0.768,0.024603654,0.68,0.042742857,0.753333333,0.035155556,0.75,0.1875,0.4375,0.21484375,0.285069444,0.067312765,0.6902442,0.068943136
118245,2012,1,0.575,0.025625,0.5,0.0375,0.742222222,0.026587654,0.734285714,0.040334694,0.63,0.069877778,0.75,0.1875,0.5625,0.21484375,0.473883929,0.06405935,0.767545788,0.039243578
728713,2012,1,0.7125,0.03453125,0.6,0.0275,0.831111111,0.028069136,0.731428571,0.036930612,0.793333333,0.031511111,0.25,0.1875,0.6875,0.18359375,0.58266369,0.05218745,0.726996337,0.084210014
199283,2012,1,0.7625,0.06390625,0.725,0.080625,0.837777778,0.028646914,0.745714286,0.03762449,0.816666667,0.023388889,1,0,0.75,0.1875,0.573784722,0.073975463,0.742710623,0.044875515
821576,2012,1,0.6125,0.05453125,0.575,0.050625,0.78,0.031550617,0.722857143,0.041804082,0.76,0.0444,0.125,0.109375,0.6875,0.18359375,0.506944444,0.046613087,0.707155067,0.043512715
462545,2012,1,0.8375,0.02515625,0.8,0.0225,0.828888889,0.032301235,0.808571429,0.034293878,0.833333333,0.028666667,0.375,0.234375,0.5625,0.21484375,0.793477183,0.029478669,0.861355311,0.009463849
483160,2012,1,0.875,0.028125,0.825,0.038125,0.857777778,0.01177284,0.808571429,0.022702041,0.813333333,0.018488889,0.75,0.1875,0.8125,0.12109375,0.621279762,0.106041822,0.837948718,0.016279085
355354,2012,1,0.8125,0.02265625,0.775,0.030625,0.858222222,0.016305975,0.808571429,0.026783673,0.79,0.029122222,1,0,1,0,0.833234127,0.012818474,0.797472527,0.024034042
260932,2012,1,0.775,0.00875,0.675,0.025625,0.852,0.019674272,0.74,0.032236735,0.833333333,0.019777778,0.375,0.234375,0.8125,0.12109375,0.648363095,0.020342594,0.725409035,0.070974477
111892,2012,1,0.5875,0.04078125,0.475,0.055625,0.792,0.016437728,0.768571429,0.039910204,0.716666667,0.046277778,0.5,0.25,0.875,0.109375,0.536631944,0.063043026,0.810720391,0.024151693
744028,2012,1,0.45,0.04125,0.4,0.0275,0.748888889,0.02894321,0.7,0.041673469,0.51,0.092455556,1,0,0.875,0.109375,0.330282738,0.025488187,0.608351648,0.066545226
112282,2012,1,0.65,0.04625,0.575,0.050625,0.844444444,0.017481481,0.777142857,0.025436735,0.756666667,0.035344444,0.625,0.234375,1,0,0.703472222,0.049832127,0.722075702,0.06433029
356308,2012,1,0.525,0.015,0.45,0.035,0.776888889,0.014387358,0.708571429,0.034089796,0.773333333,0.021511111,0.5,0.25,1,0,0.474131944,0.047961919,0.621062271,0.060854174
242848,2012,1,0.7375,0.02640625,0.625,0.053125,0.843111111,0.022297481,0.782857143,0.036277551,0.76,0.054622222,0.75,0.1875,1,0,0.617832341,0.048286156,0.728510379,0.041834753
850384,2012,1,0.7875,0.03765625,0.75,0.0375,0.856,0.020164741,0.785714286,0.046897959,0.83,0.029211111,1,0,1,0,0.620262897,0.050683524,0.854774115,0.010897369
476076,2012,1,0.7125,0.04390625,0.675,0.050625,0.812444444,0.035606123,0.768571429,0.033542857,0.773333333,0.031955556,0.375,0.234375,0.375,0.234375,0.337549603,0.032361069,0.644652015,0.063663391
898941,2012,1,0.6875,0.04453125,0.625,0.040625,0.849777778,0.023900444,0.771428571,0.033142857,0.736666667,0.039211111,0.875,0.109375,0.8125,0.12109375,0.426587302,0.055430052,0.753736264,0.035941101
926793,2012,1,0.6625,0.08140625,0.625,0.078125,0.844888889,0.022026469,0.794285714,0.043069388,0.763333333,0.055433333,0.875,0.109375,0.5,0.25,0.392534722,0.036810299,0.815970696,0.013763018
458482,2012,1,0.7875,0.01265625,0.725,0.030625,0.855555556,0.016518519,0.817142857,0.030563265,0.783333333,0.031388889,0.625,0.234375,0.8125,0.12109375,0.555233135,0.102210195,0.675018315,0.031900305
711864,2012,1,0.7375,0.04828125,0.725,0.043125,0.824888889,0.023096099,0.734285714,0.034946939,0.733333333,0.052222222,0.75,0.1875,0.875,0.109375,0.811507937,0.045847663,0.684065934,0.076830586
967486,2012,1,0.6375,0.01390625,0.625,0.015625,0.770666667,0.02265758,0.728571429,0.024040816,0.633333333,0.073333333,0.625,0.234375,0.9375,0.02734375,0.487450397,0.103952504,0.808913309,0.01802665
490535,2012,1,0.5125,0.02328125,0.475,0.043125,0.784888889,0.02643042,0.705714286,0.038538776,0.716666667,0.026277778,1,0,0.625,0.234375,0.310367063,0.081275291,0.762722833,0.077656545
492231,2012,1,0.675,0.05375,0.575,0.088125,0.857777778,0.027871605,0.788571429,0.046563265,0.836666667,0.026988889,1,0,0.75,0.1875,0.662797619,0.069909208,0.752148962,0.040212977
658892,2012,1,0.6875,0.03515625,0.625,0.053125,0.833777778,0.023048691,0.737142857,0.042579592,0.743333333,0.0429,1,0,0.875,0.109375,0.691269841,0.038114764,0.766520147,0.078729809
382759,2012,1,0.6375,0.02015625,0.575,0.038125,0.824,0.018102519,0.745714286,0.040236735,0.736666667,0.025655556,0.875,0.109375,0.8125,0.12109375,0.514955357,0.042859573,0.702478632,0.045043063
536005,2012,1,0.5125,0.06703125,0.4,0.0525,0.738666667,0.02156958,0.7,0.048530612,0.753333333,0.033822222,0.75,0.1875,0.9375,0.02734375,0.584697421,0.025737704,0.683345543,0.074757943
845502,2012,1,0.5375,0.08765625,0.525,0.093125,0.789333333,0.044915358,0.774285714,0.048073469,0.683333333,0.073833333,0.5,0.25,0.375,0.234375,0.44593254,0.081680908,0.711611722,0.039365164
799014,2012,1,0.5625,0.03203125,0.475,0.068125,0.795111111,0.027099062,0.691428571,0.039967347,0.733333333,0.025111111,0.875,0.109375,0.6875,0.18359375,0.70359623,0.04126896,0.535433455,0.04746156
924197,2012,1,0.725,0.0525,0.725,0.043125,0.807111111,0.016731654,0.708571429,0.035885714,0.716666667,0.033611111,0.875,0.109375,0.6875,0.18359375,0.696329365,0.052789893,0.825494505,0.012242891
245253,2012,1,0.5375,0.00640625,0.4,0.0275,0.728444444,0.030101531,0.648571429,0.044089796,0.67,0.037433333,0.375,0.234375,0.875,0.109375,0.632911706,0.050299454,0.609072039,0.067931523
222285,2012,1,0.75,0.009375,0.7,0.0225,0.848888889,0.031881481,0.8,0.049142857,0.756666667,0.084233333,0.875,0.109375,0.625,0.234375,0.667137897,0.054553827,0.756043956,0.023304316
309846,2012,1,0.675,0.0225,0.6,0.0275,0.854222222,0.019290074,0.757142857,0.046734694,0.72,0.036711111,0.875,0.109375,0.75,0.1875,0.397767857,0.038159169,0.621440781,0.062607779
520031,2012,1,0.675,0.035,0.6,0.0525,0.815555556,0.03694321,0.671428571,0.053755102,0.76,0.032622222,0.875,0.109375,0.6875,0.18359375,0.597098214,0.054069713,0.774932845,0.035295162
998776,2012,1,0.4625,0.04703125,0.375,0.040625,0.741333333,0.046956247,0.728571429,0.038734694,0.56,0.103511111,1,0,0.75,0.1875,0.516914683,0.058879635,0.729072039,0.055117902
387648,2012,1,0.7625,0.04515625,0.775,0.043125,0.863111111,0.014533531,0.82,0.024661224,0.726666667,0.087733333,0.875,0.109375,0.875,0.109375,0.801636905,0.037374198,0.822075702,0.014869546
467765,2012,1,0.8375,0.03140625,0.8,0.06,0.891111111,0.015353086,0.805714286,0.019232653,0.813333333,0.021377778,1,0,0.75,0.1875,0.63953373,0.086325898,0.774224664,0.028746759
238461,2012,1,0.575,0.02875,0.525,0.043125,0.777333333,0.023646222,0.645714286,0.079053061,0.71,0.0489,0.125,0.109375,0.4375,0.21484375,0.475198413,0.088023235,0.672722833,0.071550863
463606,2012,1,0.5875,0.06265625,0.55,0.06,0.765333333,0.025413531,0.705714286,0.040008163,0.693333333,0.045955556,0.875,0.109375,0.8125,0.12109375,0.711929563,0.028778467,0.674212454,0.060663312
452242,2012,1,0.725,0.018125,0.675,0.038125,0.836,0.02363437,0.817142857,0.025012245,0.773333333,0.0424,0.625,0.234375,1,0,0.68172123,0.01621977,0.828021978,0.031414117
717451,2012,1,0.75,0.034375,0.675,0.050625,0.836,0.015338074,0.788571429,0.036767347,0.82,0.035377778,0.75,0.1875,0.875,0.109375,0.80109127,0.057032146,0.785799756,0.073224207
602678,2012,1,0.8125,0.01953125,0.75,0.025,0.869777778,0.020176,0.802857143,0.018685714,0.843333333,0.021344444,1,0,0.75,0.1875,0.596180556,0.054051238,0.735567766,0.077585062
343881,2012,1,0.5625,0.06015625,0.475,0.080625,0.728444444,0.04373116,0.671428571,0.067795918,0.686666667,0.034266667,0.625,0.234375,0.5,0.25,0.652554563,0.026357212,0.763577534,0.05177827
780754,2012,1,0.6,0.043125,0.55,0.0475,0.793333333,0.028745679,0.751428571,0.049477551,0.726666667,0.061511111,0.25,0.1875,1,0,0.615079365,0.036890275,0.811672772,0.024555158
586885,2012,1,0.8625,0.01390625,0.85,0.015,0.893777778,0.012679309,0.811428571,0.017665306,0.82,0.028044444,0.75,0.1875,1,0,0.706746032,0.051750913,0.796910867,0.051811373
448321,2012,1,0.8875,0.02015625,0.875,0.015625,0.900444444,0.016865975,0.817142857,0.050971429,0.82,0.032266667,0.75,0.1875,0.8125,0.12109375,0.691493056,0.041696817,0.884139194,0.008564453
570083,2012,1,0.575,0.038125,0.55,0.035,0.751111111,0.025264198,0.711428571,0.040236735,0.726666667,0.027955556,1,0,0.5,0.25,0.652480159,0.062066395,0.832954823,0.019983459
216097,2012,1,0.5,0.01875,0.425,0.013125,0.791555556,0.014389926,0.714285714,0.024489796,0.523333333,0.049788889,0.625,0.234375,0.6875,0.18359375,0.57016369,0.105721233,0.78993895,0.035911313
680004,2012,1,0.5875,0.09703125,0.525,0.093125,0.760444444,0.032254617,0.754285714,0.03595102,0.733333333,0.029555556,0.5,0.25,0.625,0.234375,0.615203373,0.040916349,0.719291819,0.039184908
767282,2012,1,0.85,0.0275,0.825,0.038125,0.878222222,0.018663506,0.817142857,0.04362449,0.803333333,0.030544444,1,0,0.75,0.1875,0.689012897,0.045310482,0.758424908,0.027977853
740598,2012,1,0.6125,0.03890625,0.475,0.093125,0.751111111,0.05202963,0.697142857,0.049828571,0.756666667,0.027344444,0.875,0.109375,0.75,0.1875,0.837227183,0.016104103,0.702075702,0.094887392
523570,2012,0,0.7375,0.13265625,0.725,0.143125,0.782222222,0.038696296,0.702857143,0.074971429,0.72,0.093155556,0.5,0.25,0.625,0.234375,0.69578373,0.03831345,0.710818071,0.018218189
908607,2012,1,0.725,0.04625,0.625,0.090625,0.798222222,0.025371654,0.745714286,0.04284898,0.7,0.058444444,0.875,0.109375,1,0,0.682911706,0.031689996,0.732637363,0.070019283
977656,2012,1,0.4125,0.04390625,0.35,0.0525,0.727555556,0.016833778,0.737142857,0.036865306,0.626666667,0.062622222,0.375,0.234375,0.5,0.25,0.53296131,0.048973829,0.650744811,0.068500283
353182,2012,1,0.6625,0.05953125,0.525,0.080625,0.738222222,0.040985481,0.654285714,0.067502041,0.656666667,0.057566667,0.25,0.1875,0.3125,0.18359375,0.309002976,0.06158424,0.772319902,0.013049575
936104,2012,1,0.6375,0.03265625,0.65,0.0525,0.817777778,0.035930864,0.728571429,0.057183673,0.773333333,0.043288889,1,0,0.875,0.109375,0.655332341,0.042309062,0.742710623,0.055517995
830164,2012,1,0.4875,0.07328125,0.375,0.078125,0.756,0.02971042,0.765714286,0.04404898,0.7,0.063555556,0.75,0.1875,1,0,0.500074405,0.060726725,0.689450549,0.065803564
165250,2012,1,0.6375,0.02953125,0.575,0.038125,0.807555556,0.022913778,0.76,0.029746939,0.8,0.028222222,0.375,0.234375,0.3125,0.18359375,0.370734127,0.082968228,0.709133089,0.07510733
928262,2012,1,0.725,0.018125,0.675,0.025625,0.798666667,0.019551802,0.76,0.0384,0.733333333,0.054444444,0.875,0.109375,0.75,0.1875,0.67594246,0.025805655,0.736678877,0.024291133
611339,2012,1,0.725,0.0275,0.7,0.0225,0.857777778,0.024612346,0.797142857,0.035828571,0.77,0.038988889,0.375,0.234375,1,0,0.700421627,0.01543291,0.805726496,0.011025526
806376,2012,1,0.625,0.065625,0.6,0.0775,0.798666667,0.02830242,0.8,0.031836735,0.78,0.057377778,0.875,0.109375,0.875,0.109375,0.632167659,0.055992835,0.711514042,0.086943028
748770,2012,1,0.475,0.09625,0.4,0.065,0.730222222,0.034892049,0.711428571,0.042522449,0.7,0.045555556,0.875,0.109375,0.625,0.234375,0.591418651,0.017995872,0.737631258,0.019294183
581517,2012,1,0.55,0.0725,0.4,0.09,0.733777778,0.036544988,0.694285714,0.045069388,0.77,0.033877778,0.375,0.234375,0.5,0.25,0.748338294,0.04706794,0.614310134,0.065983648
878035,2012,1,0.65,0.055625,0.625,0.090625,0.773777778,0.02523042,0.694285714,0.063028571,0.766666667,0.042666667,0.375,0.234375,0.5,0.25,0.82562004,0.012968784,0.764371184,0.023509679
336363,2012,1,0.6875,0.02890625,0.65,0.0275,0.856444444,0.017118222,0.84,0.018155102,0.836666667,0.023211111,0.875,0.109375,0.6875,0.18359375,0.705109127,0.027184328,0.777789988,0.02167161
119828,2012,1,0.85,0.043125,0.85,0.04,0.856888889,0.025354272,0.82,0.039518367,0.836666667,0.043655556,0.25,0.1875,0.9375,0.02734375,0.64233631,0.036797179,0.780720391,0.032894916
321395,2012,1,0.4375,0.04453125,0.35,0.0525,0.713777778,0.026039309,0.66,0.044644898,0.516666667,0.099166667,0.875,0.109375,0.6875,0.18359375,0.545138889,0.053917775,0.780964591,0.024142684
678950,2012,1,0.6125,0.04203125,0.525,0.080625,0.806666667,0.01748642,0.745714286,0.038440816,0.546666667,0.098711111,1,0,0.875,0.109375,0.693377976,0.073880513,0.737155067,0.039974039
256179,2012,1,0.575,0.085,0.575,0.088125,0.770666667,0.023052642,0.7,0.034,0.62,0.084044444,0.75,0.1875,0.6875,0.18359375,0.458630952,0.060950875,0.667802198,0.044551985
859458,2012,1,0.6625,0.02515625,0.575,0.050625,0.804888889,0.026585481,0.731428571,0.041991837,0.73,0.031211111,1,0,0.6875,0.18359375,0.403645833,0.061420638,0.678424908,0.042703616
897788,2012,1,0.75,0.040625,0.675,0.063125,0.819111111,0.022645136,0.808571429,0.014865306,0.783333333,0.028277778,1,0,0.875,0.109375,0.631026786,0.042267258,0.7204884,0.032692133
641831,2012,1,0.6875,0.06328125,0.65,0.0775,0.826666667,0.032079012,0.782857143,0.042808163,0.803333333,0.035211111,0.875,0.109375,0.875,0.109375,0.572247024,0.051578881,0.740573871,0.066644086
309391,2013,0,0.4125,0.05953125,0.325,0.038125,0.712,0.054486123,0.688571429,0.065542857,0.633333333,0.087555556,1,0,0.6875,0.18359375,0.324181548,0.047741899,0.754945055,0.036345235
119949,2012,1,0.7,0.085,0.675,0.075625,0.840888889,0.022434765,0.777142857,0.053681633,0.83,0.033433333,0.125,0.109375,0.6875,0.18359375,0.581770833,0.052924544,0.809206349,0.02336649
430730,2012,1,0.525,0.1025,0.475,0.118125,0.762222222,0.03457284,0.762857143,0.05437551,0.686666667,0.096044444,0.375,0.234375,0.75,0.1875,0.713169643,0.045330786,0.685873016,0.101763895
300068,2012,1,0.6875,0.01015625,0.675,0.013125,0.828,0.019362173,0.751428571,0.022702041,0.766666667,0.033555556,0.875,0.109375,0.875,0.109375,0.555431548,0.078671648,0.738901099,0.027777498
637772,2012,1,0.6125,0.06703125,0.525,0.105625,0.722666667,0.031957333,0.725714286,0.040359184,0.613333333,0.057822222,0.875,0.109375,0.625,0.234375,0.571354167,0.019085569,0.769377289,0.021566021
939817,2012,1,0.7,0.035,0.575,0.050625,0.818222222,0.019363753,0.808571429,0.04115102,0.8,0.035111111,1,0,0.875,0.109375,0.655679563,0.00726898,0.830964591,0.029715285
536429,2012,1,0.5,0.05,0.375,0.065625,0.776,0.024621037,0.74,0.033542857,0.673333333,0.041288889,0.5,0.25,0.5,0.25,0.385962302,0.055624486,0.746129426,0.071260663
307226,2012,1,0.7125,0.02828125,0.7,0.035,0.801333333,0.018169086,0.728571429,0.033346939,0.716666667,0.033611111,1,0,0.625,0.234375,0.725297619,0.034403256,0.737716728,0.058408716
416444,2012,1,0.7875,0.02515625,0.8,0.0225,0.854222222,0.021660444,0.768571429,0.044155102,0.846666667,0.023377778,0.625,0.234375,1,0,0.632093254,0.030677573,0.807545788,0.052832508
427848,2012,1,0.65,0.011875,0.55,0.01,0.834666667,0.013462914,0.76,0.032195918,0.816666667,0.029166667,0.25,0.1875,0.75,0.1875,0.58077877,0.075461757,0.748107448,0.049624489
