,Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
95,346889,2008.0,1,0.6,0.08611111099999999,0.541666667,0.021990741,0.925,0.07115384599999999,0.9014084509999999,0.090140845,0.870967742,0.116129032,0.5555555560000001,0.27777777800000003,1.0,0.0,0.693181818,0.215125392,0.8,0.16146789
458,213469,2012.0,1,0.5875,0.04078125,0.475,0.043125,0.782666667,0.038062025,0.7571428570000001,0.032693877999999996,0.71,0.027344444,0.375,0.234375,1.0,0.0,0.43003472200000004,0.054368257999999996,0.697802198,0.034353065
660,699097,2014.0,1,0.5375,0.10953125,0.675,0.088125,0.84,0.024,0.828571429,0.026122449,0.718095238,0.085640816,0.59375,0.077148438,0.4375,0.21484375,0.640625,0.131890745,0.727182295,0.063423961
92,521068,2008.0,1,0.775,0.020138889,0.7194444440000001,0.037114198,1.0,0.0,0.915492958,0.078470825,0.7419354840000001,0.197849462,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.613636364,0.239811912,0.772727273,0.177231026
113,280675,2009.0,1,0.575,0.07013888900000001,0.525,0.089583333,0.9487179490000001,0.049932524000000006,0.8875,0.101107595,0.85,0.13076923099999999,1.0,0.0,1.0,0.0,0.441860465,0.249521204,0.756756757,0.18574938600000002
181,418672,2010.0,1,0.575,0.079605263,0.55,0.094444444,0.71,0.078263529,0.619428571,0.078935901,0.48766666700000005,0.156648701,0.25,0.214285714,1.0,0.0,0.45901639299999997,0.25245901600000004,0.68907563,0.216066087
162,362769,2009.0,1,0.575,0.05625,0.5,0.055555556,0.923076923,0.072874494,0.8875,0.101107595,0.825,0.148076923,0.666666667,0.25,0.666666667,0.25,0.593023256,0.244186047,0.8018018020000001,0.16036036
607,993478,2014.0,1,0.8375,0.03765625,0.85,0.0275,0.9259999999999999,0.017284,0.9085714290000001,0.024293877999999998,0.903333333,0.0401,0.90625,0.014648438,0.8125,0.12109375,0.604613095,0.060160302,0.841610073,0.019362881000000002
434,678950,2012.0,1,0.6125,0.04203125,0.525,0.080625,0.806666667,0.01748642,0.7457142859999999,0.038440816,0.546666667,0.09871111099999999,1.0,0.0,0.875,0.109375,0.693377976,0.073880513,0.737155067,0.039974038999999996
615,702836,2014.0,1,0.8125,0.05703125,0.85,0.0525,0.988,0.001296,0.934285714,0.008987755,0.922380952,0.012703175,0.84375,0.030273438,1.0,0.0,0.5546875,0.050856402,0.6806532359999999,0.06086696
502,323208,2013.0,1,0.6375,0.05453125,0.725,0.043125,0.961,0.002649,0.92,0.005681633,0.822380952,0.062290476,0.78125,0.022460938,0.8125,0.12109375,0.616706349,0.029205037000000003,0.763928327,0.035832888
310,904011,2011.0,1,0.7125,0.034703947,0.65,0.030555556,0.76372093,0.08893187400000001,0.7378571429999999,0.103301139,0.633,0.131319661,0.875,0.125,0.75,0.214285714,0.606557377,0.242622951,0.7711864409999999,0.177966102
365,195506,2012.0,1,0.65,0.036875,0.625,0.053125,0.7848888890000001,0.033837827,0.7114285709999999,0.053787755,0.713333333,0.048488889,0.875,0.109375,0.8125,0.12109375,0.668526786,0.038846499,0.762466422,0.058992393
391,658892,2012.0,1,0.6875,0.03515625,0.625,0.053125,0.833777778,0.023048691,0.737142857,0.042579592,0.7433333329999999,0.0429,1.0,0.0,0.875,0.109375,0.6912698409999999,0.038114764,0.766520147,0.078729809
360,961853,2012.0,1,0.6,0.043125,0.55,0.06,0.7515555559999999,0.031768691,0.7142857140000001,0.031836735,0.716666667,0.025611111000000002,1.0,0.0,0.875,0.109375,0.585887897,0.023659626,0.7109768009999999,0.029489357
430,878035,2012.0,1,0.65,0.055625,0.625,0.090625,0.7737777779999999,0.02523042,0.694285714,0.06302857099999999,0.7666666670000001,0.042666667,0.375,0.234375,0.5,0.25,0.82562004,0.012968783999999999,0.764371184,0.023509679
42,988725,2008.0,1,0.6,0.072222222,0.5972222220000001,0.07445987700000001,0.925,0.07115384599999999,0.8028169009999999,0.16056338,0.806451613,0.161290323,1.0,0.0,1.0,0.0,0.590909091,0.24451410699999998,0.7181818179999999,0.204253545
196,577347,2010.0,1,0.75,0.026315789,0.7,0.025,0.794069767,0.08481030099999999,0.709571429,0.103323002,0.7725,0.08503601699999999,0.25,0.214285714,0.75,0.214285714,0.344262295,0.229508197,0.7983193279999999,0.162370033
223,766676,2010.0,1,0.425,0.046710525999999995,0.35,0.04444444400000001,0.464651163,0.090403995,0.490571429,0.131767785,0.527333333,0.11107412400000001,0.875,0.125,0.75,0.214285714,0.37704918,0.238797814,0.74789916,0.19014385399999997
671,478206,2014.0,1,0.625,0.05625,0.725,0.080625,0.9129999999999999,0.016761,0.894285714,0.013232653,0.8,0.054362812,0.5625,0.05859375,0.75,0.1875,0.5772321429999999,0.023060317,0.73321569,0.016439565
484,308951,2013.0,1,0.6,0.080625,0.625,0.078125,0.919,0.011448999999999999,0.845714286,0.026318367000000002,0.81952381,0.031779819,0.46875,0.022460938,0.6875,0.18359375,0.593501984,0.021722487000000002,0.71679768,0.043001437
326,976112,2011.0,1,0.7375,0.062335525999999995,0.675,0.08402777800000001,0.805930233,0.082812654,0.771428571,0.095568944,0.7666666670000001,0.099476836,0.375,0.267857143,1.0,0.0,0.491803279,0.254098361,0.7288135590000001,0.19933362300000002
634,361504,2014.0,0,0.55,0.0475,0.575,0.050625,0.887,0.007561,0.8714285709999999,0.012122448999999999,0.8533333329999999,0.02038458,0.625,0.0625,1.0,0.0,0.365178571,0.039498565,0.67179768,0.055048072
151,316307,2009.0,1,0.95,0.011111111000000002,0.925,0.014583333,1.0,0.0,0.975,0.024683543999999998,0.85,0.13076923099999999,0.8888888890000001,0.111111111,1.0,0.0,0.48837209299999995,0.252804378,0.783783784,0.17100737100000002
431,336363,2012.0,1,0.6875,0.02890625,0.65,0.0275,0.8564444440000001,0.017118222,0.84,0.018155102,0.836666667,0.023211111,0.875,0.109375,0.6875,0.18359375,0.7051091270000001,0.027184327999999997,0.777789988,0.02167161
599,770019,2014.0,1,0.75,0.040625,0.825,0.025625,0.91,0.015619999999999998,0.902857143,0.021583672999999998,0.872857143,0.018376643999999998,1.0,0.0,0.875,0.109375,0.697172619,0.037817437999999995,0.793928327,0.029309883999999998
7,787746,2008.0,1,0.725,0.034027778,0.7194444440000001,0.037114198,0.975,0.025,0.9577464790000001,0.041046278,0.7419354840000001,0.197849462,0.444444444,0.27777777800000003,1.0,0.0,0.397727273,0.242293626,0.736363636,0.195913261
82,980608,2008.0,1,0.5,0.083333333,0.5,0.083333333,0.95,0.048717949,0.8732394370000001,0.11227364199999999,0.612903226,0.24516129,0.5555555560000001,0.27777777800000003,1.0,0.0,0.386363636,0.239811912,0.745454545,0.19149291100000002
236,116375,2010.0,1,0.9,0.015789473999999998,0.9,0.016666667,0.8345348840000001,0.043467427999999995,0.767428571,0.072120828,0.778833333,0.073990141,0.375,0.267857143,0.875,0.125,0.606557377,0.242622951,0.7983193279999999,0.162370033
432,119828,2012.0,1,0.85,0.043125,0.85,0.04,0.856888889,0.025354272,0.82,0.039518367,0.836666667,0.043655556,0.25,0.1875,0.9375,0.02734375,0.64233631,0.036797179,0.7807203909999999,0.032894916
288,758610,2011.0,1,0.825,0.013815788999999998,0.775,0.020138889,0.775581395,0.077257893,0.690571429,0.12064894400000001,0.667166667,0.087163023,0.375,0.267857143,1.0,0.0,0.44262295100000004,0.250819672,0.737288136,0.19534984800000002
385,926793,2012.0,1,0.6625,0.08140625,0.625,0.078125,0.844888889,0.022026469,0.794285714,0.043069388,0.763333333,0.055433333,0.875,0.109375,0.5,0.25,0.392534722,0.036810299,0.8159706959999999,0.013763018
328,407752,2011.0,1,0.75,0.065789474,0.675,0.05625,0.786860465,0.083845321,0.766285714,0.117600497,0.8555,0.069503136,1.0,0.0,0.875,0.125,0.639344262,0.23442623,0.796610169,0.163407214
473,749427,2013.0,1,0.75,0.021875,0.775,0.030625,0.9590000000000001,0.003529,0.957142857,0.00444898,0.903333333,0.008544444,0.75,0.046875,0.6875,0.18359375,0.658660714,0.054903032000000004,0.7848990229999999,0.021380145
632,547636,2014.0,1,0.825,0.02875,0.85,0.0275,0.9420000000000001,0.014275999999999999,0.931428571,0.005583673000000001,0.9085714290000001,0.019182766,0.78125,0.053710938,0.5625,0.21484375,0.707217262,0.037281962,0.802579121,0.019324801000000003
260,640409,2011.0,1,0.525,0.045394737000000004,0.375,0.03125,0.650697674,0.115512449,0.656857143,0.119714617,0.599666667,0.11672192099999999,0.25,0.214285714,0.625,0.267857143,0.47540983600000003,0.253551913,0.703389831,0.210415761
102,778510,2009.0,1,0.75,0.041666667000000004,0.75,0.041666667000000004,1.0,0.0,0.9375,0.059335443,0.675,0.225,1.0,0.0,1.0,0.0,0.581395349,0.24623803,0.810810811,0.154791155
175,101459,2010.0,1,0.575,0.099342105,0.5,0.083333333,0.6666279070000001,0.10779673099999999,0.643285714,0.114233975,0.605666667,0.14544870099999999,1.0,0.0,1.0,0.0,0.540983607,0.25245901600000004,0.647058824,0.230309073
107,337006,2009.0,1,0.525,0.034027778,0.5,0.027777778,1.0,0.0,0.775,0.176582278,0.675,0.225,0.8888888890000001,0.111111111,1.0,0.0,0.38372093,0.23926128600000002,0.6756756759999999,0.22113022100000002
638,588642,2015.0,1,0.4375,0.04765625,0.525,0.043125,0.83,0.02186,0.805714286,0.032293878,0.7761904759999999,0.021977324,0.6875,0.04296875,0.8125,0.12109375,0.48459821399999997,0.07740986700000001,0.57712735,0.053104402
463,893806,2012.0,1,0.6125,0.04515625,0.525,0.080625,0.775111111,0.045812148,0.74,0.041379592,0.7433333329999999,0.048455556,0.375,0.234375,0.9375,0.02734375,0.651488095,0.025889934,0.743992674,0.035115661
114,214337,2009.0,1,0.675,0.08402777800000001,0.675,0.05625,0.974358974,0.025641026,0.9625,0.036550633,0.825,0.148076923,0.444444444,0.27777777800000003,0.8888888890000001,0.111111111,0.534883721,0.251709986,0.7657657659999999,0.180999181
239,347166,2010.0,1,0.8625,0.022861842,0.875,0.017361111000000002,0.864651163,0.055978112000000003,0.7907142859999999,0.087774845,0.755833333,0.12397048,1.0,0.0,0.875,0.125,0.68852459,0.218032787,0.81512605,0.151972653
367,581165,2012.0,1,0.6875,0.06015625,0.625,0.065625,0.891111111,0.014464198000000001,0.828571429,0.025795917999999998,0.773333333,0.039288889,1.0,0.0,0.9375,0.02734375,0.5735367060000001,0.024637001000000002,0.676923077,0.018282095
298,696050,2011.0,1,0.7125,0.028125,0.675,0.04236111099999999,0.7061627909999999,0.082480397,0.638,0.112537971,0.717333333,0.078789379,0.625,0.267857143,0.875,0.125,0.590163934,0.24590163899999998,0.796610169,0.163407214
13,270091,2008.0,1,0.875,0.020833333,0.854166667,0.029513888999999998,1.0,0.0,0.9655172409999999,0.034482759,0.692307692,0.23076923100000002,1.0,0.0,1.0,0.0,0.5,0.25609756100000003,0.815789474,0.154338549
187,224134,2010.0,1,0.6,0.042105263,0.575,0.014583333,0.674302326,0.08954244900000001,0.566428571,0.111359524,0.6055,0.11175737300000001,0.875,0.125,0.625,0.267857143,0.639344262,0.23442623,0.655462185,0.227745335
373,462545,2012.0,1,0.8375,0.02515625,0.8,0.0225,0.828888889,0.032301235,0.808571429,0.034293878,0.833333333,0.028666667000000003,0.375,0.234375,0.5625,0.21484375,0.7934771829999999,0.029478669,0.861355311,0.009463849
159,162663,2009.0,1,0.675,0.08402777800000001,0.675,0.08402777800000001,1.0,0.0,0.925,0.070253165,0.85,0.13076923099999999,0.7777777779999999,0.194444444,1.0,0.0,0.581395349,0.24623803,0.7387387390000001,0.194758395
68,125559,2008.0,1,0.675,0.04236111099999999,0.666666667,0.041666667000000004,0.975,0.025,0.943661972,0.053923541,0.9032258059999999,0.090322581,1.0,0.0,1.0,0.0,0.659090909,0.22727272699999998,0.854545455,0.125437865
577,587889,2014.0,1,0.5375,0.10328125,0.65,0.09,0.885,0.014465,0.8971428570000001,0.010644898,0.7871428570000001,0.042480952,0.75,0.03125,0.625,0.234375,0.47016369,0.020263821,0.6949661779999999,0.019275288999999998
75,433739,2008.0,1,0.675,0.04236111099999999,0.666666667,0.041666667000000004,0.975,0.025,0.929577465,0.06639839,0.677419355,0.225806452,0.5555555560000001,0.27777777800000003,1.0,0.0,0.477272727,0.25235109699999997,0.7,0.21192660600000002
351,433759,2011.0,1,0.625,0.0625,0.525,0.11736111099999999,0.624069767,0.08389736,0.5995714289999999,0.144230248,0.660833333,0.141739972,0.375,0.267857143,0.875,0.125,0.44262295100000004,0.250819672,0.796610169,0.163407214
460,879545,2012.0,1,0.775,0.030625,0.75,0.0375,0.8533333329999999,0.010093827,0.7514285709999999,0.039844898,0.806666667,0.014622221999999999,1.0,0.0,0.875,0.109375,0.649652778,0.048644788,0.732075702,0.036187617000000005
179,496168,2010.0,1,0.6875,0.045230263,0.625,0.045138889,0.7019767440000001,0.08420898800000001,0.538571429,0.13675735,0.628,0.09517220300000001,1.0,0.0,0.75,0.214285714,0.68852459,0.218032787,0.781512605,0.172197693
235,651643,2010.0,0,0.375,0.075657895,0.35,0.072222222,0.49197674399999997,0.125418399,0.518714286,0.115480932,0.47783333299999997,0.13007149699999998,0.375,0.267857143,0.875,0.125,0.44262295100000004,0.250819672,0.655462185,0.227745335
524,530344,2013.0,1,0.6875,0.04140625,0.775,0.043125,0.963,0.005281,0.9257142859999999,0.017991837,0.9080952379999999,0.013968481000000001,1.0,0.0,0.5625,0.21484375,0.65860119,0.039021832,0.825601099,0.017903241
343,173981,2011.0,1,0.6875,0.058388157999999996,0.575,0.12569444400000002,0.600697674,0.097015978,0.6,0.108895652,0.655166667,0.09859149699999999,0.75,0.214285714,0.875,0.125,0.672131148,0.224043716,0.813559322,0.152976967
213,874315,2010.0,1,0.95,0.010526316,0.925,0.014583333,0.8843023259999999,0.043688331,0.7385714290000001,0.09334285699999999,0.844833333,0.077099972,0.5,0.28571428600000004,0.75,0.214285714,0.672131148,0.224043716,0.756302521,0.18587095899999997
74,622924,2008.0,1,0.75,0.027777778,0.7444444440000001,0.03117284,0.925,0.07115384599999999,0.9577464790000001,0.041046278,0.612903226,0.24516129,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.545454545,0.25078369899999997,0.809090909,0.1558799
421,353182,2012.0,1,0.6625,0.05953125,0.525,0.080625,0.738222222,0.040985481000000004,0.654285714,0.067502041,0.656666667,0.057566667,0.25,0.1875,0.3125,0.18359375,0.30900297600000004,0.06158424,0.772319902,0.013049575
449,744977,2012.0,1,0.675,0.06,0.65,0.09,0.835555556,0.02105679,0.791428571,0.031191837000000004,0.81,0.019122222,0.375,0.234375,0.5625,0.21484375,0.623784722,0.055142909000000004,0.728351648,0.036955645
405,463606,2012.0,1,0.5875,0.06265625,0.55,0.06,0.765333333,0.025413531,0.705714286,0.040008163,0.693333333,0.045955555999999995,0.875,0.109375,0.8125,0.12109375,0.711929563,0.028778467000000002,0.6742124540000001,0.060663312000000004
497,246794,2013.0,1,0.775,0.0275,0.85,0.0275,0.91,0.0217,0.894285714,0.0196,0.8861904759999999,0.021521315,0.6875,0.05859375,0.9375,0.02734375,0.761646825,0.04601237,0.767109035,0.033104965
155,148081,2009.0,1,0.75,0.041666667000000004,0.725,0.061805556,1.0,0.0,0.9125,0.08085443,0.85,0.13076923099999999,0.666666667,0.25,0.8888888890000001,0.111111111,0.651162791,0.22982216100000002,0.774774775,0.176085176
234,192973,2010.0,1,0.7125,0.054440789,0.675,0.05625,0.729186047,0.077541683,0.7004285709999999,0.087899814,0.672666667,0.096504633,1.0,0.0,0.75,0.214285714,0.37704918,0.238797814,0.703389831,0.210415761
164,953575,2009.0,1,0.8,0.025,0.775,0.047916667,1.0,0.0,0.9375,0.059335443,0.8,0.164102564,1.0,0.0,0.7777777779999999,0.194444444,0.546511628,0.250752394,0.747747748,0.19033579
560,193472,2013.0,1,0.7375,0.04203125,0.725,0.043125,0.935,0.014105000000000001,0.877142857,0.010457143,0.832857143,0.026106348999999997,0.3125,0.01171875,0.8125,0.12109375,0.47471230200000003,0.116371115,0.741860379,0.029992518
2,245385,2008.0,1,0.9,0.016666667,0.875,0.03125,0.975,0.025,0.9859154929999999,0.014084507,0.935483871,0.062365591,0.5555555560000001,0.27777777800000003,1.0,0.0,0.625,0.23706896600000002,0.818181818,0.150125104
398,222285,2012.0,1,0.75,0.009375,0.7,0.0225,0.848888889,0.031881481,0.8,0.049142857000000005,0.7566666670000001,0.08423333300000001,0.875,0.109375,0.625,0.234375,0.667137897,0.054553827,0.756043956,0.023304316000000002
129,915120,2009.0,1,0.775,0.034027778,0.75,0.027777778,1.0,0.0,0.95,0.048101266,0.825,0.148076923,0.666666667,0.25,1.0,0.0,0.511627907,0.252804378,0.693693694,0.214414414
85,684428,2008.0,1,0.5,0.055555556,0.46944444399999996,0.047916667,0.95,0.048717949,0.85915493,0.122736419,0.709677419,0.21290322600000003,1.0,0.0,0.7777777779999999,0.194444444,0.522727273,0.25235109699999997,0.681818182,0.21893244399999998
503,726227,2013.0,1,0.9375,0.00703125,0.925,0.013125,0.996,0.000144,0.96,0.001991837,0.948571429,0.010742857,0.96875,0.006835938000000001,0.875,0.109375,0.7949900790000001,0.013821528000000001,0.784648718,0.013112023
673,689232,2014.0,0,0.825,0.035,0.8,0.0475,0.9420000000000001,0.014275999999999999,0.948571429,0.00437551,0.774285714,0.069021315,0.71875,0.038085938,0.8125,0.12109375,0.6789434520000001,0.020852018,0.807347131,0.032929285
289,551544,2011.0,1,0.6875,0.018914474,0.625,0.045138889,0.682093023,0.084132038,0.680714286,0.10834006199999999,0.667,0.10595694900000001,0.625,0.267857143,1.0,0.0,0.5737704920000001,0.24863388,0.779661017,0.173258004
474,863536,2013.0,1,0.55,0.0475,0.575,0.050625,0.8540000000000001,0.015044,0.8514285709999999,0.004865306,0.802857143,0.014282086000000001,0.75,0.015625,0.8125,0.12109375,0.597678571,0.021748041,0.8040032359999999,0.010666313
183,871766,2010.0,1,0.475,0.045394737000000004,0.375,0.03125,0.46011627899999996,0.07705292700000001,0.44685714299999996,0.090540704,0.47183333299999997,0.114774548,0.5,0.28571428600000004,0.875,0.125,0.639344262,0.23442623,0.579831933,0.24569149699999998
142,858056,2009.0,1,0.675,0.08402777800000001,0.65,0.08611111099999999,1.0,0.0,0.9625,0.036550633,0.875,0.112179487,0.444444444,0.27777777800000003,0.8888888890000001,0.111111111,0.441860465,0.249521204,0.657657658,0.22719082699999998
251,596081,2010.0,1,0.65,0.055263158,0.6,0.072222222,0.639534884,0.103183311,0.5191428570000001,0.105851429,0.678333333,0.08698700599999999,0.75,0.214285714,0.625,0.267857143,0.491803279,0.254098361,0.68907563,0.216066087
86,366727,2008.0,1,0.775,0.061805556,0.769444444,0.065509259,1.0,0.0,0.887323944,0.101408451,0.774193548,0.18064516100000003,1.0,0.0,0.8888888890000001,0.111111111,0.590909091,0.24451410699999998,0.854545455,0.125437865
271,976647,2011.0,1,0.5375,0.120230263,0.475,0.145138889,0.59255814,0.114214555,0.6474285710000001,0.109807785,0.6163333329999999,0.105565989,0.625,0.267857143,0.875,0.125,0.524590164,0.253551913,0.6779661020000001,0.220194118
344,401138,2011.0,1,0.8625,0.029440789,0.825,0.028472222000000002,0.841511628,0.054302394000000004,0.800428571,0.075540393,0.6446666670000001,0.150510056,0.75,0.214285714,1.0,0.0,0.557377049,0.250819672,0.762711864,0.182529335
477,368105,2013.0,1,0.925,0.01,0.95,0.01,0.986,0.000964,0.9285714290000001,0.005591837,0.8957142859999999,0.014668707,0.9375,0.01171875,0.75,0.1875,0.551378968,0.08796106199999999,0.829251893,0.016809928000000002
522,604946,2013.0,1,0.7625,0.06078125,0.8,0.0475,0.956,0.006224,0.942857143,0.005387755,0.944285714,0.0073970519999999994,0.71875,0.022460938,0.875,0.109375,0.8006051590000001,0.026281002999999997,0.794410623,0.009910795
203,508003,2010.0,1,0.55,0.043421053,0.45,0.052777778,0.7406976740000001,0.079872449,0.666857143,0.116430559,0.572666667,0.136443616,0.875,0.125,0.875,0.125,0.426229508,0.24863388,0.8235294120000001,0.146560319
464,478988,2012.0,1,0.7,0.06,0.675,0.100625,0.835555556,0.029550617,0.7228571429999999,0.0596,0.78,0.057155555999999996,0.375,0.234375,0.6875,0.18359375,0.7327132940000001,0.056567789,0.742246642,0.051717485
207,692226,2010.0,1,0.55,0.05,0.525,0.061805556,0.546046512,0.131141833,0.561142857,0.121656646,0.48266666700000005,0.149002938,1.0,0.0,0.875,0.125,0.557377049,0.250819672,0.7983193279999999,0.162370033
377,111892,2012.0,1,0.5875,0.04078125,0.475,0.055625,0.792,0.016437728000000002,0.7685714290000001,0.039910204,0.716666667,0.046277778,0.5,0.25,0.875,0.109375,0.536631944,0.063043026,0.8107203909999999,0.024151693
66,384930,2008.0,1,0.575,0.05625,0.5694444439999999,0.057484568,1.0,0.0,0.830985915,0.142454728,0.870967742,0.116129032,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.465909091,0.251698015,0.754545455,0.186905755
353,762422,2011.0,1,0.7,0.043421053,0.675,0.04236111099999999,0.635813953,0.093815212,0.614285714,0.10579006199999999,0.605166667,0.111828785,0.125,0.125,0.875,0.125,0.639344262,0.23442623,0.8050847459999999,0.15826452300000002
389,490535,2012.0,1,0.5125,0.02328125,0.475,0.043125,0.7848888890000001,0.02643042,0.705714286,0.038538776000000004,0.716666667,0.026277777999999998,1.0,0.0,0.625,0.234375,0.310367063,0.081275291,0.762722833,0.077656545
335,137106,2011.0,1,0.7,0.05,0.65,0.072222222,0.83744186,0.070103967,0.804857143,0.076025342,0.816333333,0.092515141,0.75,0.214285714,0.75,0.214285714,0.68852459,0.218032787,0.720338983,0.203172534
600,814303,2014.0,1,0.525,0.08375,0.625,0.078125,0.8440000000000001,0.035024,0.8685714290000001,0.009665306,0.79047619,0.050394558,0.65625,0.061523438,0.9375,0.02734375,0.644270833,0.036210135,0.651878694,0.036195696
545,911162,2013.0,1,0.7625,0.02953125,0.825,0.038125,0.971,0.005569,0.9085714290000001,0.003722449,0.872857143,0.021242857,0.625,0.046875,1.0,0.0,0.5098313489999999,0.067098546,0.7441680709999999,0.036103183
357,424569,2012.0,1,0.6375,0.03890625,0.6,0.04,0.7875555559999999,0.02335921,0.7485714290000001,0.02804898,0.74,0.042844444,0.5,0.25,0.875,0.109375,0.48717757899999997,0.023059442000000003,0.6812210009999999,0.032172093
305,107467,2011.0,1,0.775,0.025657895,0.75,0.027777778,0.659767442,0.065842298,0.647714286,0.090496149,0.6446666670000001,0.105540565,0.625,0.267857143,1.0,0.0,0.68852459,0.218032787,0.813559322,0.152976967
631,122984,2014.0,1,0.6625,0.04078125,0.75,0.025,0.8909999999999999,0.027808999999999997,0.914285714,0.027755102,0.7409523809999999,0.06116644,0.875,0.015625,0.5625,0.21484375,0.46919642899999997,0.047344968,0.689740293,0.026117595
530,902343,2013.0,1,0.7125,0.03765625,0.75,0.0375,0.907,0.016000999999999998,0.914285714,0.008163265,0.826190476,0.021506802999999998,0.46875,0.053710938,0.6875,0.18359375,0.571428571,0.033730158999999996,0.613449328,0.059886463
555,640649,2013.0,1,0.8375,0.01578125,0.85,0.015,0.9740000000000001,0.001604,0.948571429,0.002742857,0.87047619,0.010398186,0.96875,0.006835938000000001,1.0,0.0,0.708174603,0.03802597,0.830425702,0.010565561000000001
62,516754,2008.0,1,0.55,0.052777778,0.525,0.061805556,0.925,0.07115384599999999,0.816901408,0.15171026199999998,0.806451613,0.161290323,0.5555555560000001,0.27777777800000003,0.7777777779999999,0.194444444,0.534090909,0.251698015,0.8818181820000001,0.105170976
635,440622,2014.0,1,0.725,0.09625,0.75,0.0625,0.915,0.025985,0.9057142859999999,0.027273468999999998,0.8871428570000001,0.040594331000000004,0.875,0.03125,0.875,0.109375,0.47090773799999996,0.093421861,0.739473321,0.019868157
226,837234,2010.0,1,0.4375,0.09786184199999999,0.475,0.10347222199999999,0.62755814,0.109021026,0.557,0.144583623,0.577333333,0.120741921,0.5,0.28571428600000004,1.0,0.0,0.5737704920000001,0.24863388,0.756302521,0.18587095899999997
644,484558,2014.0,1,0.5,0.065625,0.7,0.0225,0.897,0.009561,0.8714285709999999,0.012285714,0.837619048,0.017185713999999998,0.6875,0.05859375,0.6875,0.18359375,0.5294642860000001,0.03993649,0.872182295,0.01650292
624,357809,2014.0,1,0.7875,0.03140625,0.775,0.030625,0.915,0.020865,0.922857143,0.015355101999999999,0.8814285709999999,0.031022449,0.875,0.015625,0.8125,0.12109375,0.5527529760000001,0.04337115,0.7640076920000001,0.045362537
302,957673,2011.0,1,0.825,0.033552632,0.75,0.055555556,0.8536046509999999,0.045797442,0.767,0.075557536,0.856166667,0.054030819,1.0,0.0,1.0,0.0,0.62295082,0.238797814,0.8050847459999999,0.15826452300000002
90,540101,2008.0,1,0.775,0.034027778,0.7666666670000001,0.035185185,0.9,0.092307692,0.943661972,0.053923541,0.870967742,0.116129032,1.0,0.0,1.0,0.0,0.556818182,0.24960815,0.727272727,0.200166806
219,506009,2010.0,1,0.65,0.048684211,0.575,0.05625,0.690930233,0.05998736,0.657,0.116464783,0.6831666670000001,0.10394742900000001,1.0,0.0,0.875,0.125,0.540983607,0.25245901600000004,0.722689076,0.202107962
439,309391,2013.0,0,0.4125,0.05953125,0.325,0.038125,0.7120000000000001,0.054486123,0.688571429,0.065542857,0.6333333329999999,0.08755555599999999,1.0,0.0,0.6875,0.18359375,0.324181548,0.047741899000000004,0.754945055,0.036345235
534,780454,2013.0,1,0.7375,0.02640625,0.775,0.030625,0.8909999999999999,0.022289,0.84,0.023053061,0.773333333,0.050291156,0.53125,0.006835938000000001,0.9375,0.02734375,0.679900794,0.023931021,0.699575458,0.042963502
139,617829,2009.0,1,0.6,0.058333333,0.55,0.066666667,0.974358974,0.025641026,0.9375,0.059335443,0.9,0.092307692,1.0,0.0,1.0,0.0,0.406976744,0.244186047,0.7927927929999999,0.165765766
184,631679,2010.0,1,0.2375,0.062335525999999995,0.15,0.030555556,0.406046512,0.08793948,0.504285714,0.106204555,0.394166667,0.13417048,0.75,0.214285714,0.875,0.125,0.44262295100000004,0.250819672,0.63559322,0.23359409
177,714149,2010.0,1,0.6875,0.032072368,0.675,0.04236111099999999,0.71744186,0.069842791,0.6629999999999999,0.082473478,0.684,0.092393898,0.75,0.214285714,1.0,0.0,0.557377049,0.250819672,0.764705882,0.181455633
83,302778,2008.0,1,0.75,0.027777778,0.716666667,0.034259259,0.975,0.025,0.9014084509999999,0.090140845,0.774193548,0.18064516100000003,0.7777777779999999,0.194444444,1.0,0.0,0.579545455,0.24647335399999998,0.7818181820000001,0.172143453
355,418748,2012.0,1,0.5875,0.02515625,0.5,0.0375,0.793333333,0.045437037,0.7228571429999999,0.03282449,0.68,0.047155555999999994,0.875,0.109375,0.625,0.234375,0.6954117059999999,0.026546412999999998,0.67978022,0.056798342
204,346151,2010.0,1,0.7875,0.034703947,0.8,0.038888888999999996,0.76372093,0.078527168,0.709571429,0.128957785,0.6005,0.14278449199999999,0.875,0.125,1.0,0.0,0.639344262,0.23442623,0.764705882,0.181455633
593,883612,2014.0,1,0.8625,0.03890625,0.875,0.053125,0.93,0.0161,0.911428571,0.0164,0.84047619,0.07896712,0.9375,0.02734375,0.875,0.109375,0.7058779759999999,0.039100273,0.815680464,0.031578092
